Name,Symbol,Mint Address,CoinGecko ID,Current Price (USD),Market Cap (USD),Total Volume (USD),Price Change 24h (%),Launch Date,Categories,DEX Volume (USD),DEX Liquidity (USD)
Shytoshi Kusama,SHY,7d1vpt5eri79nETcL74Punhp3mGkeBgUkMdPWep6pump,shytoshi-kusama,0.00584683,2920749.0,615408.0,-9.81925,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '229.284156443', 'm30': '259.7404504336', 'h1': '1973.1969042419', 'h6': '5502.1492728766', 'h24': '25228.7270064612'}",
Audius (Portal),AUDIO,9LzCMqDgTKYz9Drzqnpgee3SGa89up3a247ypMj2xrqM,audius-wormhole,0.063153,0.0,44384.0,-1.09189,,"Solana Ecosystem, Wormhole Assets, Bridged-Tokens","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '35973.7219959997'}",
Large Language Model,LLM,98mb39tPFKQJ4Bif8iVg9mYb9wsfPZgpgN1sxoVTpump,large-language-model,0.00161313,1608814.0,781957.0,1.76179,,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem, Binance Alpha Spotlight","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '1383.9380869002', 'h6': '6395.5008899495', 'h24': '64882.1590437602'}",
DAO Maker (Wormhole),DAO,85aM5XJhdDeUw4MbGKM56zmWnsRyh76zUVut97uPjiCg,dao-maker,0.123949,31116067.0,4449827.0,4.37475,,"BNB Chain Ecosystem, Solana Ecosystem, Launchpad, DaoMaker Launchpad, Arbitrum Ecosystem, Ethereum Ecosystem, Step Network Ecosystem","{'m5': '0.0', 'm15': '98.6513855193', 'm30': '215.2120133176', 'h1': '1312.0657812085', 'h6': '14040.9609155716', 'h24': '168139.116367977'}",
nuit,nuit,2eXamy7t3kvKhfV6aJ6Uwe3eh8cuREFcTKs1mFKZpump,nuit,0.00235246,0.0,3281337.0,29.23546,,"Solana Ecosystem, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '18.5835817058', 'h1': '1163.2601598101', 'h6': '27432.7263608417', 'h24': '245886.703965044'}",
XBorg,XBG,XBGdqJ9P175hCC1LangCEyXWNeCPHaKWA17tymz2PrY,xborg,0.069528,14894047.0,62759.0,-1.33957,,"Gaming (GameFi), Solana Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Gaming Governance Token","{'m5': '185.2471225573', 'm15': '185.2471225573', 'm30': '185.2471225573', 'h1': '240.9775225573', 'h6': '2357.7577281245', 'h24': '36044.1662386364'}",
Pyth Network,PYTH,HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3,pyth-network,0.13295,481425867.0,32260074.0,-2.55903,,"Business Services, Infrastructure, Decentralized Finance (DeFi), Oracle, Solana Ecosystem, Neon Ecosystem, Manta Network Ecosystem, Multicoin Capital Portfolio, GMCI DeFi Index, Delphi Ventures Portfolio, GMCI Index","{'m5': '604.2659021589', 'm15': '3719.5382694116', 'm30': '6326.1642354846', 'h1': '14890.0258414029', 'h6': '94680.2367536729', 'h24': '541889.584972179'}",
USD Coin (Portal from Ethereum),USDCet,A9mUU4qviSctJVPJdBJWkb28deg915LYJKrzQ19ji3FM,usd-coin-wormhole-from-ethereum,1.001,0.0,6953600.0,0.09222,,"BNB Chain Ecosystem, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Celo Ecosystem, Wormhole Assets, Aptos Ecosystem, Sui Ecosystem, Bridged USDC, Terra Classic Ecosystem, Oasis Emerald Ecosystem, Bridged-Tokens","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0365645206', 'h24': '3.3965564203'}",
USDe,USDe,DEkqHyPN7GMRJ5cArtQFAWefqbZb33Hyf6s5iCwjEonT,ethena-usde,0.999277,4924385883.0,53920220.0,0.04449,,"Stablecoins, USD Stablecoin, Solana Ecosystem, Ethereum Ecosystem, Fiat-backed Stablecoin","{'m5': '0.0', 'm15': '262.3234549064', 'm30': '258663.641935149', 'h1': '988560.879695636', 'h6': '3745355.26467896', 'h24': '10842288.1633827'}",
Duko,DUKO,HLptm5e6rTgh4EKgDpYFrnRHbjpkMyVdEeREEa2G7rf9,duko,0.00025749,2577571.0,289961.0,3.19992,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '27.0336019096', 'm15': '327.6089417484', 'm30': '1212.8021065795', 'h1': '1459.4202776859', 'h6': '31829.5566649174', 'h24': '74956.2428370225'}",
Lux Token,LUX,BmXfbamFqrBzrqihr9hbSmEsfQUXMVaqshAjgvZupump,lux-token,0.00279513,2777863.0,500452.0,-1.77866,,"Artificial Intelligence (AI), Solana Ecosystem, Pump.fun Ecosystem, AI Applications","{'m5': '24.9961796213', 'm15': '55.7179081554', 'm30': '55.7179081554', 'h1': '2544.423576943', 'h6': '24132.1004786281', 'h24': '99631.9374716576'}",
Daboo,Daboo,9DNYFn5fMTkFq9Tr92ByvF9vEC49X2cB4Z1PabDnfEYi,daboo,0.00034291,333567.0,46884.0,-38.81424,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '233.1121219831', 'h24': '23686.0071688153'}",
Rizzmas,Rizzmas,85cQsFgbi8mBZxiPppbpPXuV7j1hA8tBwhjF4gKW6mHg,rizzmas,2.38e-06,1180084.0,670181.0,8.76294,,"Solana Ecosystem, Meme, Solana Meme, Christmas Themed","{'m5': '2.0070040869', 'm15': '418.1534095492', 'm30': '524.1814035185', 'h1': '1159.7436364001', 'h6': '20026.8741731103', 'h24': '95684.6454192264'}",
Warrior Coin,$WAR,3fP61JWqLxxrvBv5NSxJdAz4GtCB7UpfU3UFxZTgj1yG,warrior-coin,1.318e-05,1848231.0,88506.0,-3.14955,,"Solana Ecosystem, Meme","{'m5': '786.1673477162', 'm15': '821.3270019276', 'm30': '1385.4468191063', 'h1': '6593.6743984055', 'h6': '28651.4827852746', 'h24': '231005.753255433'}",
PAIN,PAIN,1Qf8gESP4i6CFNWerUSDdLKJ9U1LpqTYvjJ2MM4pain,pain,1.41,6970717.0,2247154.0,-1.93237,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '3.1163667436', 'm30': '33.5346284016', 'h1': '2698.4798723257', 'h6': '30072.4009473332', 'h24': '50961.0260134322'}",
All Will Retire,AWR,Ai4CL1SAxVRigxQFwBH8S2JkuL7EqrdiGwTC7JpCpump,all-will-retire,0.00182888,1762802.0,71034.0,7.78898,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '138.5354048357', 'm30': '470.0241640852', 'h1': '1680.8999886424', 'h6': '6410.848836433', 'h24': '44036.0451891426'}",
PUPS WORLD PEACE,PUPS,2oGLxYuNBJRcepT1mEV6KnETaLD7Bf6qq3CM6skasBfe,rune-pups,0.02443054,23852126.0,218174.0,-1.13567,,"Solana Ecosystem, Meme, Bitcoin Ecosystem, Runes","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '930.7692364701', 'h24': '38609.563717824'}",
Dotcom,Y2K,8YiB8B43EwDeSx5Jp91VQjgBU4mfCgVvyNahadtzpump,dotcom,0.00207593,2077625.0,76845.0,-3.15829,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '10.026575088', 'm30': '10.026575088', 'h1': '10.026575088', 'h6': '4597.6126279655', 'h24': '72157.4782573343'}",
BOOK OF MEME,BOME,ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,book-of-meme,0.0011209,76973465.0,23287464.0,-3.26072,,"Solana Ecosystem, Meme, Frog-Themed, Solana Meme, GMCI Meme Index, GMCI Index","{'m5': '3567.448410876', 'm15': '7741.2398348406', 'm30': '9454.4128925622', 'h1': '18250.1449428261', 'h6': '519701.924281541', 'h24': '953828.88903721'}",
Liquid Staking Token,LST,LSTxxxnJzKDFSLr4dUkPcmCf5VyryEqzPLz5j4bpxFp,liquid-staking-token,186.59,0.0,33454.0,-0.51904,,"Solana Ecosystem, Neon Ecosystem","{'m5': '51.2849534123', 'm15': '70.7338018491', 'm30': '90.9346618809', 'h1': '219.4631206467', 'h6': '1865.1882369857', 'h24': '11921.492342818'}",
Elon for AfD,Elon4AfD,BkYAUVMar1gLwuFLv2n5cmB6HhcNtvd86kU3gqAypump,elon4afd,0.01863469,18572901.0,350230.0,-1.2601,,"Solana Ecosystem, Meme, Elon Musk-Inspired, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '1527.3895581064', 'm30': '4317.8928536705', 'h1': '7101.0350585374', 'h6': '10036.1467263784', 'h24': '73249.1929667844'}",
HahaYes,RIZO,rizo34MUwbCBqpSTSfnEktdWB4CTByqqYh8zBxL3WAR,hahayes,8.81e-06,3708856.0,167714.0,-5.97203,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '163.7212384662', 'm15': '1911.0125954666', 'm30': '3410.9665543055', 'h1': '5782.0295530642', 'h6': '49772.3173162563', 'h24': '137408.220958331'}",
CROWN Token,CROWN,GDfnEsia2WLAW5t8yx2X5j2mkfA74i5kwGdDuZHt7XmG,crown-by-third-time-games,0.095611,23743350.0,137146.0,-5.63474,,"Gaming (GameFi), Solana Ecosystem, Animal Racing, Gaming Utility Token, Sports Games, Made in USA","{'m5': '0.0', 'm15': '100.994904', 'm30': '100.994904', 'h1': '100.994904', 'h6': '8339.7520812989', 'h24': '28424.2178122702'}",
Digicoin,Digi,AUdUEc98MGfEHJiJfCgMaW8gKdcfNDio8BFzGKBwjztC,digicoin,7.7235e-08,0.0,92057.0,5.96194,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '13.7269209', 'm15': '84.4428924267', 'm30': '106.6705509077', 'h1': '404.658638725', 'h6': '6492.2732546936', 'h24': '49107.9136901127'}",
Guacamole,GUAC,AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR,guacamole,1.7155e-08,1686990.0,29303.0,-3.4792,,"Decentralized Finance (DeFi), Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '108.9095558709', 'm30': '168.1022518493', 'h1': '335.2345530189', 'h6': '2691.2624039288', 'h24': '43610.4266398869'}",
Kolin,KOLIN,4q3Z58YxrZEAVMLtMwnm7eHtodSD3LSpSNt3pDnqpump,kolin-2,0.00560975,5615949.0,60674.0,-1.32513,,"Solana Ecosystem, Meme, Solana Meme, AI Meme, Pump.fun Ecosystem","{'m5': '21.0711691934', 'm15': '22.1264683246', 'm30': '256.5266976622', 'h1': '467.8366889839', 'h6': '5362.0220581071', 'h24': '52160.7485381204'}",
Evan,EVAN,GFUgXbMeDnLkhZaJS3nYFqunqkFNMRo9ukhyajeXpump,evan-2,0.00099684,999381.0,385107.0,-27.54014,,"Solana Ecosystem, Meme, Pump.fun Ecosystem, Binance Alpha Spotlight","{'m5': '22.2268429401', 'm15': '22.2268429401', 'm30': '32.8189500907', 'h1': '32.8189500907', 'h6': '4017.2949957221', 'h24': '39599.9651093004'}",
Crypto AI,CRYPTOAI,12You7a9CKuEH6QMdjqX2Wuvxo8bkGjK4YEDngmiGsub,crypto-ai-2,0.0001671,0.0,3572793.0,-6.9145,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '46.055400267', 'h1': '95.6349047987', 'h6': '4982.6636590927', 'h24': '26526.4426757343'}",
Adrena Governance Token,ADX,AuQaustGiaqxRvj2gtCdrd22PBzTn8kM3kEPEkZCtuDw,adrena,0.02988493,6660567.0,33641.0,13.9154,,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Derivatives, Perpetuals, Solana Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '1392.0668523725', 'h24': '8720.1697613476'}",
Solcasino Token,SCS,SCSuPPNUSypLBsV4darsrYNg4ANPgaGhKhsA3GmMyjz,solcasino-token,0.00174319,10704167.0,61171.0,0.67613,,"Gambling (GambleFi), Solana Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '218.9191993289', 'h1': '505.7558737172', 'h6': '5279.3378198631', 'h24': '32371.8246267817'}",
Purple Pepe,PURPE,HBoNJ5v8g71s2boRivrHnfSB5MVPLDHHyVjruPfhGkvL,purple-pepe,3.975e-05,16722480.0,80384.0,-2.45115,,"Solana Ecosystem, Meme, Frog-Themed, Solana Meme, The Boy’s Club","{'m5': '0.0', 'm15': '0.0', 'm30': '113.5162413748', 'h1': '3129.8957059798', 'h6': '20047.9560819587', 'h24': '50229.2679495838'}",
Market Dominance,MD,C4j7kPx9PqDnfvxe2uycJQRTAeyGwmU4DyGf21Xgpump,market-dominance,0.00130996,715664.0,29256.0,26.12138,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '2534.5120466649', 'h24': '106114.973401303'}",
Infinite Price Liquidity Rocket,IPLR,EyzgnBfHGe9hh169B8993muBVcoeURCnSgPbddBeSybo,infinite-price-liquidity-rocket,0.00065999,658236.0,43169.0,41.50589,,"Solana Ecosystem, Liquid Staked SOL","{'m5': '226.6673673939', 'm15': '288.5358355366', 'm30': '924.96628432', 'h1': '1557.2862616412', 'h6': '17703.5597432438', 'h24': '51127.1392972064'}",
BLIFFY,BLIFFY,BLiFF7FoZrs9AMnZnn8dXn89wybGiFgQtpRDqMsdLQF,bliffy,2.795e-05,585797.0,41815.0,26.18968,,"Solana Ecosystem, Meme, Solana Meme, AI Meme","{'m5': '0.00696927088', 'm15': '0.00696927088', 'm30': '58.0486679052', 'h1': '73.3910683862', 'h6': '4121.0350037722', 'h24': '35887.4261989946'}",
Aimonica Brands,Aimonica,FVdo7CDJarhYoH6McyTFqx71EtzCPViinvdd1v86Qmy5,aimonica-brands,0.00318039,3170563.0,1114818.0,0.03094,,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem, Binance Alpha Spotlight, daos.fun Ecosystem","{'m5': '114.0114401094', 'm15': '568.2111452854', 'm30': '959.5171562924', 'h1': '1811.9060629963', 'h6': '19323.2988981489', 'h24': '81382.1934899527'}",
Nibbles,NIBBLES,3gC8oidaJ61fkB2QCYvm9xKMZG8szBgBMbuLAGgNeGJD,nibbles,4.32e-06,609499.0,65778.0,-18.8887,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '3.6438394399', 'm15': '3.6438394399', 'm30': '9.4306154723', 'h1': '9.4306154723', 'h6': '2534.0874666856', 'h24': '39604.0593828607'}",
888,888,888R77WmcLJKyGeJjk1WktFAB5u5fkvmokHYsAu6Spyd,888-token,0.02466548,2185059.0,54842.0,-4.86259,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '23.3654046784', 'h6': '655.6157487692', 'h24': '28390.3982837922'}",
JobSeek AI,JOBSEEK,2sNvt9tRAW29cZgj3cVmwEGLJFfqb127GKnAiEN8iBxY,jobseek,0.00418536,418244.0,40730.0,13.04797,,"Solana Ecosystem, AI Applications","{'m5': '0.03368409616', 'm15': '69.018272621', 'm30': '69.018272621', 'h1': '315.278508201', 'h6': '20576.6429269101', 'h24': '74128.8153559248'}",
NYAN,NYAN,NYANpAp9Cr7YarBNrby7Xx4xU6No6JKTBuohNA3yscP,nyan,0.01561606,2261388.0,1559338.0,0.34619,,"Gaming (GameFi), Solana Ecosystem, Shooting Games, Delphi Ventures Portfolio, Action Games","{'m5': '4.99332497', 'm15': '25.0668663083', 'm30': '31.4218053047', 'h1': '38.481465122', 'h6': '4327.2437349237', 'h24': '35330.6424301287'}",
Peng,PENG,A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ,peng,0.01554749,1553996.0,237607.0,-3.49532,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '917.1309151927', 'm15': '1991.3416487573', 'm30': '1991.4552985746', 'h1': '1991.4552985746', 'h6': '65657.159929129', 'h24': '848538.28645076'}",
IQ6900,IQ,AsyfR3e5JcPqWot4H5MMhQUm7DZ4zwQrcp2zbB7vpump,iq6900,0.00210626,2089891.0,325339.0,-15.84506,,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '1327.5095719492', 'm30': '5469.9555064551', 'h1': '11785.1105893798', 'h6': '29425.7100955032', 'h24': '73802.3555198756'}",
YAPSTER,YAPSTER,8CzPPqenpfRXvjE5DHfE3kMDgJhHwWZ1WXRzs44KsamW,yapster,0.00343719,3139092.0,471743.0,-4.64369,,"Gaming (GameFi), Solana Ecosystem, Launchpad","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '186.0086703373', 'h6': '25181.1838715688', 'h24': '118680.306388217'}",
EUROe Stablecoin,EUROe,2VhjJ9WxaGC3EZFwJG9BDUs9KxKCAjQY4vgd1qxgYWVg,euroe-stablecoin,1.13,709753.0,31152.0,0.26917,,"Stablecoins, EUR Stablecoin, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Fiat-backed Stablecoin","{'m5': '0.0', 'm15': '145.4728949839', 'm30': '145.4728949839', 'h1': '1637.4332281388', 'h6': '5134.989136102', 'h24': '21363.2400931883'}",
Wormhole Token,W,85VBFQZC9TZkfaptBWjvUw7YbZjy52A6mjtPGjstQAmQ,wormhole,0.071448,321907957.0,47449466.0,-4.68034,,"Solana Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Interoperability, Base Ecosystem, Multicoin Capital Portfolio, Cross-chain Communication, Made in USA","{'m5': '532934.457532175', 'm15': '1249232.02716117', 'm30': '1873162.62935573', 'h1': '2584882.27708019', 'h6': '35024385.889523', 'h24': '103156476.337684'}",
Bonfida,FIDA,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,bonfida,0.070919,70130753.0,9829956.0,-1.33924,,"Big Data, Business Services, Infrastructure, Decentralized Finance (DeFi), Solana Ecosystem, FTX Holdings, DWF Labs Portfolio, Name Service","{'m5': '30.9237621334', 'm15': '409.972270687', 'm30': '894.0881780364', 'h1': '1175.1603011823', 'h6': '11034.7774154005', 'h24': '49648.6458963193'}",
Algoritha A.I,ALGOAI,4b83cYeo4BYfP9NfFUQQWRQYfomJjjChfsV64m5MqifY,algoritha-a-i,0.00052272,323604.0,31377.0,-20.72641,,"Solana Ecosystem, AI Agents","{'m5': '38.8622594613', 'm15': '93.3483002622', 'm30': '108.4067369599', 'h1': '333.8714531814', 'h6': '44576.7679067135', 'h24': '175146.940417719'}",
Serum,SRM,SRMuApVNdxXokk5GT7XD5cUUgXMBCoAz2LHeuAoKWRt,serum,0.0136064,5750430.0,240708.0,-14.12206,,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, FTX Holdings, Multicoin Capital Portfolio, Energi Ecosystem, Viction Ecosystem","{'m5': '19.1606881703', 'm15': '147.9757219341', 'm30': '160.9698000746', 'h1': '184.4141006873', 'h6': '9203.8135390312', 'h24': '28063.3416830928'}",
OPX LIVE,OPXL,8AYpR27W1Y8WrW7yVyxB8AaM8qCTuCwMcB3HFmsFpump,opx-live,0.00117946,1175952.0,50528.0,-21.01009,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '463.862175586', 'h6': '2720.6664800588', 'h24': '8578.514036067'}",
gooch coin,gooch coin,e8NFqLCMJBfDTUUARoniADgQtSEFmZNBksPxYzepump,gooch-coin,0.00015959,159893.0,36434.0,-0.87374,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '12.483355719', 'm30': '12.483355719', 'h1': '14.4818177152', 'h6': '2481.3891261526', 'h24': '28550.6610571169'}",
TRI SIGMA,TRISIG,BLDiYcvm3CLcgZ7XUBPgz6idSAkNmWY6MBbm8Xpjpump,tri-sigma,0.00235969,2355069.0,375432.0,-2.94863,,"Artificial Intelligence (AI), Solana Ecosystem, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, DeFAI","{'m5': '0.0', 'm15': '0.0', 'm30': '1.5409334117', 'h1': '836.8946027649', 'h6': '3270.8936790737', 'h24': '48545.9371538686'}",
Shadow Token,SHDW,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,genesysgo-shadow,0.10981,17746374.0,199968.0,-1.4428,,"Storage, Solana Ecosystem, DePIN, Made in USA","{'m5': '0.0', 'm15': '469.2311767586', 'm30': '748.521221149', 'h1': '748.521221149', 'h6': '5792.8786386997', 'h24': '41772.8801726828'}",
Fullsend Community Coin,Fullsend,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump,fullsend-community-coin,0.00277865,1107935.0,1944917.0,5.02123,,"Solana Ecosystem, Pump.fun Ecosystem","{'m5': '70.3634012241', 'm15': '70.3634012241', 'm30': '4038.3575611669', 'h1': '4038.3575611669', 'h6': '5220.9830215562', 'h24': '17018.6583935463'}",
Kitsune,KIT,9hfKxLSnwh4LhpRgmxBYDRgrKeYUgszMePKxuidPpump,kitsune-2,0.00123842,1242634.0,89606.0,13.46043,,"Solana Ecosystem, Pump.fun Ecosystem","{'m5': '1070.8011919286', 'm15': '1070.8011919286', 'm30': '1070.8011919286', 'h1': '1070.8011919286', 'h6': '26503.3591962487', 'h24': '131570.099043064'}",
Tim Cheese,TIM,DYUjm68jHoQFHMHzuRqomrhRcog9mc4TNrCWHpufpump,tim-cheese,0.00010652,100783.0,57987.0,-11.49935,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '42.7926467103', 'h1': '42.7926467103', 'h6': '330.4736372621', 'h24': '5267.154320437'}",
Nodecoin,NC,B89Hd5Juz7JP2dxCZXFJWk4tMTcbw7feDhuWGb3kq5qE,nodecoin,0.03636801,6143395.0,6591179.0,-6.32691,,"Artificial Intelligence (AI), Solana Ecosystem, DePIN","{'m5': '21.3287352592', 'm15': '162.1276896816', 'm30': '851.5302738499', 'h1': '851.5303089725', 'h6': '8623.1015107752', 'h24': '37654.7969171057'}",
AI Shell NOVA,NOVA,AxDKAyDsC7p8C5MeDFX6FKV2MPCSGwzkRfGY2qZZpump,ai-shell-nova,0.00149503,1504831.0,40284.0,-4.79962,,"Artificial Intelligence (AI), Solana Ecosystem, AI Agents, Pump.fun Ecosystem","{'m5': '7689.1522766564', 'm15': '27188.8863761811', 'm30': '59983.8527269408', 'h1': '125319.432450126', 'h6': '648356.459274441', 'h24': '3065982.23558311'}",
Filter AI,FILTER,AKE5B588aZgt8WVioWRUVSp7XxdSJsz9GRDErC4ua3Fv,filter-ai-2,0.00423973,326569.0,48632.0,-17.24378,,"Artificial Intelligence (AI), Solana Ecosystem, Telegram Apps, AI Agents, AI Applications","{'m5': '0.0', 'm15': '18.8666851633', 'm30': '1181.3054905115', 'h1': '1960.1499057968', 'h6': '13256.2006454143', 'h24': '170004.699554274'}",
OctonetAI,OCTO,4CoTCzobYt38zVbSieZxcmz2CCs8kmZJ6wnbj8HWocto,octonetai,0.00557331,555464.0,39114.0,31.20203,,"Artificial Intelligence (AI), Solana Ecosystem, DePIN, AI Applications","{'m5': '0.0', 'm15': '2.0189140438', 'm30': '2.0189140438', 'h1': '2.0189140438', 'h6': '665.8236325162', 'h24': '17462.3710321265'}",
griffain new hedge fund,Citadail,7h5AzpYTAnh4Gyux8Gqko5Fvx4AYQBZdkzHZ2CsBudvJ,griffain-new-hedge-fund,0.00125226,1252807.0,44538.0,-0.59337,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '1224.191437557', 'm15': '1241.6271898907', 'm30': '1267.2007831528', 'h1': '1949.4919548726', 'h6': '12380.9358701186', 'h24': '41971.1427051373'}",
GST,GST,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,green-satoshi-token,0.00663999,7614534.0,266321.0,-4.81346,,"Gaming (GameFi), NFT, Solana Ecosystem, Play To Earn, Move To Earn, Gaming Utility Token","{'m5': '6.7654978076', 'm15': '11.5363258368', 'm30': '46.5588445476', 'h1': '146.3779798691', 'h6': '1177.9288142369', 'h24': '9599.8520369955'}",
Eliza,ELIZA,5voS9evDjxF589WuEub5i4ti7FWQmZCsAsyD5ucbuRqM,eliza,0.00362536,3630944.0,1849047.0,14.37174,,"Solana Ecosystem, Meme, Solana Meme, AI Meme, AI Agents, Pump.fun Ecosystem, AI Applications, Binance Alpha Spotlight","{'m5': '0.3247816041', 'm15': '2438.6444147412', 'm30': '5364.162669905', 'h1': '5477.5884554933', 'h6': '19999.9235288424', 'h24': '115540.912622752'}",
Tetsuo Coin,TETSUO,8i51XNNpGaKaj4G4nDdmQh95v4FKAxw8mhtaRoKd9tE8,tetsuo-coin,0.00137791,1332242.0,93342.0,-5.54504,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '24.9667740875', 'm30': '67.9914027006', 'h1': '296.7096735107', 'h6': '8456.7203901157', 'h24': '120912.743959311'}",
Zeta,ZEX,ZEXy1pqteRu3n13kdyh4LwPQknkFk3GzmMYMuNadWPo,zeta,0.02616237,4847709.0,805040.0,-5.69293,,"Decentralized Finance (DeFi), Derivatives, Perpetuals, Solana Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '43.9787399252', 'h1': '71.9084443149', 'h6': '5733.7304452021', 'h24': '31187.5393715103'}",
DUST Protocol,DUST,DUSTawucrTsGU8hcqRdHDCbuYhCPADMLM2VcCb8VnFnQ,dust-protocol,0.04732438,1575128.0,556571.0,-7.74318,,"Solana Ecosystem, Polygon Ecosystem, Ethereum Ecosystem","{'m5': '3.2935694311', 'm15': '3.2935694311', 'm30': '3.2935694311', 'h1': '3.2935694311', 'h6': '836.342849695', 'h24': '7751.1498660494'}",
SINGULARRY,SINGULARRY,HwKE9CPg9Z9WzAeQSj6jeLBizK7LJs5m6LTVx6pLpump,singularry,0.01343184,13395132.0,119406.0,-1.15333,,"Artificial Intelligence (AI), BNB Chain Ecosystem, Solana Ecosystem, AI Agents, Pump.fun Ecosystem, AI Applications, DeFAI","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '551.4783782946', 'h24': '94387.6371507299'}",
Oracler,Oracler,5pPkhLEJDMFDHUuE1wW5os5YJeyNUDVmih1DKgMFpB38,oracler-ai,0.00100425,0.0,9119.31,-0.82941,,"Analytics, Solana Ecosystem, Dex Aggregator","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '2709.3469993925', 'h24': '351406.962206892'}",
stepSOL,stepSOL,StPsoHokZryePePFV8N7iXvfEmgUoJ87rivABX7gaW6,step-staked-sol,215.82,790266.0,307976.0,54.23451,,"Decentralized Finance (DeFi), Solana Ecosystem, Liquid Staking Tokens, Liquid Staked SOL, Liquid Staking","{'m5': '489.4716240097', 'm15': '885.5612133702', 'm30': '1536.1055673119', 'h1': '2956.2144235174', 'h6': '18083.9977731903', 'h24': '78393.7622445638'}",
ANDY70B,ANDY70B,69P4cjVxSbrGfks5bcAC5yJGwRBvyeZ9exDmhoVCitVT,andy70b,0.0001533,148042.0,34806.0,-12.65141,,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem, The Boy’s Club","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '2.316234564', 'h6': '3613.8797682498', 'h24': '16887.704490601'}",
